193.90.120.50 - - [26/Aug/2014:07:25:12 -0600] "GET /entry-images/17514/17514-7321-small.png HTTP/1.1" 200 31235 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
193.90.120.50 - - [26/Aug/2014:07:25:15 -0600] "GET /entry/12178 HTTP/1.1" 200 14926 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
37.58.100.142 - - [26/Aug/2014:07:25:24 -0600] "GET /entry/17691 HTTP/1.1" 200 4936 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
157.55.39.70 - - [26/Aug/2014:07:25:24 -0600] "GET /region/280/filter?sort_order=DESC;page=1;order_by=rating HTTP/1.1" 200 9754 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
117.217.171.195 - - [26/Aug/2014:07:25:27 -0600] "GET /entry/3511 HTTP/1.1" 200 5889 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /entry/15906 HTTP/1.1" 200 4667 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /7b0744/images/visa.png HTTP/1.1" 200 1404 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /images/upload-an-image.png HTTP/1.1" 200 7026 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /7b0744/images/mastercard.png HTTP/1.1" 200 1753 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /images/red-bullet.png HTTP/1.1" 200 231 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /images/ratings/blue-1-00.png HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /images/ratings/blue-2-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /images/ratings/blue-3-00.png HTTP/1.1" 200 1416 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /images/ratings/blue-4-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.231.205.129 - - [26/Aug/2014:07:25:27 -0600] "GET /images/ratings/blue-5-00.png HTTP/1.1" 200 1198 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:27 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:27 -0600] "GET /images/vegguide-logo.png HTTP/1.1" 200 20540 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:27 -0600] "GET /images/close-button.png HTTP/1.1" 200 693 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:27 -0600] "GET /7b0744/images/ratings/green-4-25.png HTTP/1.1" 200 896 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:27 -0600] "GET /7b0744/images/ratings/green-5-00.png HTTP/1.1" 200 689 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /entry-images/3511/3511-1837-small.gif HTTP/1.1" 200 17686 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /images/caa-logo.png HTTP/1.1" 200 10681 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /images/thl-logo.png HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /images/peta-logo.jpg HTTP/1.1" 200 14774 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /images/cok-logo.png HTTP/1.1" 200 8577 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /images/fs-logo.png HTTP/1.1" 200 10293 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:28 -0600] "GET /images/vo-logo.gif HTTP/1.1" 200 1553 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:29 -0600] "GET /images/loader.gif HTTP/1.1" 200 3208 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:29 -0600] "GET /images/transparent.gif HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:29 -0600] "GET /images/red-bullet.png HTTP/1.1" 200 231 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:30 -0600] "GET /images/ratings/blue-1-00.png HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:30 -0600] "GET /images/ratings/blue-2-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:30 -0600] "GET /images/ratings/blue-3-00.png HTTP/1.1" 200 1416 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:30 -0600] "GET /images/ratings/blue-4-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
117.217.171.195 - - [26/Aug/2014:07:25:30 -0600] "GET /images/ratings/blue-5-00.png HTTP/1.1" 200 1198 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.135 Safari/537.36"
208.115.111.72 - - [26/Aug/2014:07:25:40 -0600] "GET /robots.txt HTTP/1.1" 200 151 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
68.180.225.35 - - [26/Aug/2014:07:25:45 -0600] "GET /entry/2385 HTTP/1.1" 200 4764 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
207.46.13.94 - - [26/Aug/2014:07:25:54 -0600] "GET /entry/11390 HTTP/1.1" 200 4699 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
183.60.213.53 - - [26/Aug/2014:07:26:02 -0600] "GET /region/400 HTTP/1.1" 200 8350 "-" "Mozilla/5.0 (compatible; EasouSpider; +http://www.easou.com/search/spider.html)"
131.253.24.65 - - [26/Aug/2014:07:26:02 -0600] "GET /entry/708 HTTP/1.1" 200 6479 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)"
131.253.24.65 - - [26/Aug/2014:07:26:03 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)"
131.253.24.65 - - [26/Aug/2014:07:26:03 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)"
66.249.69.161 - - [26/Aug/2014:07:26:05 -0600] "GET /region/1918/filter/veg_level=2;category_id=1 HTTP/1.1" 200 4836 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
37.58.100.142 - - [26/Aug/2014:07:26:07 -0600] "GET /entry/15304 HTTP/1.1" 200 4585 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
37.58.100.142 - - [26/Aug/2014:07:26:18 -0600] "GET /entry/near/18.335%2C-65.6597/filter/veg_level=2;category_id=1?unit=km;distance=2;address=00738 HTTP/1.1" 200 6265 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
37.58.100.142 - - [26/Aug/2014:07:26:22 -0600] "GET /entry/18138 HTTP/1.1" 200 4650 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
37.58.100.142 - - [26/Aug/2014:07:26:22 -0600] "GET /region/699/printable/veg_level=2 HTTP/1.1" 200 853 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
207.46.13.94 - - [26/Aug/2014:07:26:24 -0600] "GET /region/2878/map/veg_level=2 HTTP/1.1" 200 4440 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
68.180.225.35 - - [26/Aug/2014:07:26:30 -0600] "GET /region/274/filter?sort_order=ASC;page=9;order_by=name;limit=20 HTTP/1.1" 200 10429 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
54.197.55.130 - - [26/Aug/2014:07:26:37 -0600] "GET /region/1851 HTTP/1.1" 200 13725 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 (.NET CLR 3.5.30729)"
96.236.24.129 - - [26/Aug/2014:07:26:48 -0600] "GET /entry/10620 HTTP/1.1" 200 5363 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:48 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:48 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/vegguide-logo.png HTTP/1.1" 200 20540 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/caa-logo.png HTTP/1.1" 200 10681 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/fs-logo.png HTTP/1.1" 200 10293 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/close-button.png HTTP/1.1" 200 693 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /7b0744/images/ratings/green-4-25.png HTTP/1.1" 200 896 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /user-images/6758-small.jpg HTTP/1.1" 200 919 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /7b0744/images/ratings/green-5-00.png HTTP/1.1" 200 689 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /7b0744/images/american_express.png HTTP/1.1" 200 1219 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /7b0744/images/mastercard.png HTTP/1.1" 200 1753 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /7b0744/images/visa.png HTTP/1.1" 200 1404 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/upload-an-image.png HTTP/1.1" 200 7026 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/thl-logo.png HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/peta-logo.jpg HTTP/1.1" 200 14774 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/cok-logo.png HTTP/1.1" 200 8577 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/loader.gif HTTP/1.1" 200 3208 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/vo-logo.gif HTTP/1.1" 200 1553 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/transparent.gif HTTP/1.1" 200 49 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/red-bullet.png HTTP/1.1" 200 231 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/ratings/blue-1-00.png HTTP/1.1" 200 1037 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/ratings/blue-2-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/ratings/blue-3-00.png HTTP/1.1" 200 1416 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/ratings/blue-4-00.png HTTP/1.1" 200 1375 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
96.236.24.129 - - [26/Aug/2014:07:26:49 -0600] "GET /images/ratings/blue-5-00.png HTTP/1.1" 200 1198 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
66.231.205.129 - - [26/Aug/2014:07:26:51 -0600] "GET /region/117 HTTP/1.1" 200 3398 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
207.46.13.94 - - [26/Aug/2014:07:26:54 -0600] "GET /region/1703.rss HTTP/1.1" 200 1614 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
198.204.244.179 - - [26/Aug/2014:07:26:56 -0600] "GET /region/107.rss HTTP/1.1" 200 910272 "-" "Opera/9.80 (Windows NT 6.2; Win64; x64) Presto/2.12.388 Version/12.16"
131.253.24.81 - - [26/Aug/2014:07:26:58 -0600] "GET /entry/3118 HTTP/1.1" 200 5295 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)"
131.253.24.81 - - [26/Aug/2014:07:26:59 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)"
131.253.24.81 - - [26/Aug/2014:07:27:00 -0600] "GET /7b0744/js/vegguide-combined.js HTTP/1.1" 200 94167 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0;  Trident/5.0)"
66.249.69.161 - - [26/Aug/2014:07:27:14 -0600] "GET /region/2298/map/category_id=1 HTTP/1.1" 200 4346 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
68.180.225.35 - - [26/Aug/2014:07:27:15 -0600] "GET /entry/17139 HTTP/1.1" 200 4787 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
37.58.100.151 - - [26/Aug/2014:07:27:18 -0600] "GET /site/recent.atom?reviews_only=1 HTTP/1.1" 200 12752 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
66.249.69.177 - - [26/Aug/2014:07:27:20 -0600] "GET /entry-images/3051/3051-7227-mini.png HTTP/1.1" 200 29759 "-" "Googlebot-Image/1.0"
157.55.39.70 - - [26/Aug/2014:07:27:24 -0600] "GET /region/1016/filter/veg_level=2 HTTP/1.1" 200 4650 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
174.37.205.76 - - [26/Aug/2014:07:27:24 -0600] "GET / HTTP/1.1" 200 3901 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.0.19; aggregator:Spinn3r (Spinn3r 3.1); http://spinn3r.com/robot) Gecko/2010040121 Firefox/3.0.19"
66.249.69.161 - - [26/Aug/2014:07:27:25 -0600] "GET /entry/near/32.1657,-100.55/filter?unit=mile;distance=25;sort_order=ASC;page=1;order_by=name;address=79535;limit=20 HTTP/1.1" 200 6227 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /region/130 HTTP/1.1" 200 9680 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /7b0744/css/vegguide-combined.css HTTP/1.1" 200 20810 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /images/vegguide-logo.png HTTP/1.1" 200 20540 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /images/close-button.png HTTP/1.1" 200 693 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /7b0744/images/sort-none.gif HTTP/1.1" 200 79 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /7b0744/images/sort-up.gif HTTP/1.1" 200 84 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /7b0744/images/ratings/green-4-00.png HTTP/1.1" 200 1221 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /7b0744/images/ratings/green-4-25.png HTTP/1.1" 200 896 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /7b0744/images/ratings/green-0-00.png HTTP/1.1" 200 791 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /7b0744/images/ratings/green-4-50.png HTTP/1.1" 200 878 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
24.123.0.84 - - [26/Aug/2014:07:27:27 -0600] "GET /user-images/4795-small.jpg HTTP/1.1" 200 11487 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
